ID	Barcode	Title	Authors	Condition	Section	Location	On Hand	Price	Cost	Cash	Credit	First In	Last In	Last Sold	User
"1427243948"	"9923280470"	"The Walking Dead: The Fall of the Governor, Part Two"	"Kirkman, Robert; Jay Bonansinga; (Narrator) Fred Berman"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"03-27-2014"	"06-11-2014"	"06-14-2014"	"Unknown"
"1611762391"	"9923279030"	"The Purity of Vengeance (Department Q)"	"Adler-Olsen, Jussi; (Narrator) Graeme Malcolm"	"New"	"AUDIOBOOKS"	" "	"2"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"03-27-2014"	"09-02-2014"	"07-08-2014"	"Unknown"
"1427236372"	"9923279014"	"Stay Where You Are And Then Leave"	"Boyne, John; (Narrator) Euan Morton"	"New"	"AUDIOBOOKS"	" "	"2"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"03-27-2014"	"04-08-2014"	"01-01-0001"	"Unknown"
"1427233071"	"9923322912"	"Words of Radiance (Stormlight Archive, Book 2)"	"Sanderson, Brandon; (Narrator) Kate Reading; (Narrator) Michael Kramer"	"New"	"AUDIOBOOKS"	" "	"1"	"$42.50"	"$0.00"	"$0.00"	"$0.00"	"04-01-2014"	"06-11-2014"	"08-22-2014"	"Unknown"
"1611762618"	"9923329798"	"Carnal Curiosity (Stone Barrington)"	"Woods, Stuart; (Narrator) Tony Roberts"	"New"	"AUDIOBOOKS"	" "	"1"	"$14.95"	"$0.00"	"$0.00"	"$0.00"	"04-01-2014"	"07-03-2014"	"07-04-2014"	"Unknown"
"148296225X"	"992333435X"	"CyberStorm"	"Mather, Matthew;  (Narrator) Tom Taylorson"	"New"	"AUDIOBOOKS"	" "	"1"	"$14.95"	"$0.00"	"$0.00"	"$0.00"	"04-02-2014"	"04-02-2014"	"01-01-0001"	"Unknown"
"1611762715"	"9923334325"	"Annie (A Novel Based on the Beloved Musical)"	"Meehan, Thomas; (Narrator) Annie Potts"	"New"	"AUDIOBOOKS"	" "	"1"	"$14.95"	"$0.00"	"$0.00"	"$0.00"	"04-02-2014"	"04-02-2014"	"01-01-0001"	"Unknown"
"1622312368"	"992333418X"	"Guests On Earth"	"Smith, Lee; (Narrator) Emily Woo Zeller"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"04-02-2014"	"04-02-2014"	"01-01-0001"	"Unknown"
"1622313941"	"9923333779"	"The Goal: A Process of Ongoing Improvement - 30th Aniversary Edition"	"Goldratt, Eliyahu M.; Jeff Cox"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"04-02-2014"	"08-02-2014"	"04-25-2014"	"Unknown"
"1442361433"	"9923333701"	"In the Blood"	"Unger, Lisa; (Narrator) Gretchen Mol; (Narrator) Candace Thaxon"	"New"	"AUDIOBOOKS"	" "	"2"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"04-02-2014"	"04-24-2014"	"01-01-0001"	"Unknown"
"1427244073"	"9923374629"	"Playing with Fire"	"Graziano, Renee; (Narrator) Christina Delaine"	"New"	"AUDIOBOOKS"	" "	"2"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"04-05-2014"	"04-11-2014"	"01-01-0001"	"Unknown"
"1622314077"	"9923398439"	"Alex's Wake: A Voyage of Betrayal and Journey of Remembrance"	"Goldsmith, Martin"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$4.00"	"$4.00"	"$0.00"	"04-08-2014"	"07-20-2014"	"05-11-2014"	"Unknown"
"1622313445"	"9923399044"	"Call the Midwife: Shadows of the Workhouse"	"Worth, Jennifer; (Narrator) Nicola Barber"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"04-08-2014"	"04-08-2014"	"01-01-0001"	"Unknown"
"0804165297"	"9923398935"	"Essentialism: The Disciplined Pursuit of Less"	"McKeown, Greg"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"04-08-2014"	"06-04-2014"	"05-23-2014"	"Unknown"
"1622312996"	"9923398919"	"The Axe Factor (Jimm Juree)"	"Cotterill, Colin; (Narrator) Kim Mai Guest"	"New"	"AUDIOBOOKS"	" "	"1"	"$16.50"	"$0.00"	"$0.00"	"$0.00"	"04-08-2014"	"06-28-2014"	"04-13-2014"	"Unknown"
"144236985X"	"9923398846"	"Noggin"	"Whaley, John Corey; (Narrator) Kirby Heyborne"	"New"	"AUDIOBOOKS"	" "	"2"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"04-08-2014"	"07-25-2014"	"05-22-2014"	"Unknown"
"1442367873"	"9923398730"	"Edge of Tomorrow (All You Need Is Kill, Movie Tie-in Edition)"	"Sakurazaka, Hiroshi; (Narrator) Mike Martindale"	"New"	"AUDIOBOOKS"	" "	"1"	"$7.50"	"$0.25"	"$0.00"	"$0.00"	"04-08-2014"	"04-30-2014"	"05-21-2014"	"Unknown"
"1622312457"	"9923398714"	"Red 1-2-3"	"Katzenbach, John; (Narrator) Donna Postel"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"04-08-2014"	"04-08-2014"	"01-01-0001"	"Unknown"
"1478979631"	"9923411389"	"Everybody's Got Something: A Memoir"	"Roberts, Robin; Veronica Chambers"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"04-09-2014"	"06-21-2014"	"07-26-2014"	"Unknown"
"1478952636"	"9923411303"	"Dreams of Gods & Monsters (Daughter of Smoke and Bone)"	"Taylor, Laini; (Narrator) Khristine Hvam"	"New"	"AUDIOBOOKS"	" "	"2"	"$13.00"	"$0.00"	"$0.00"	"$0.00"	"04-09-2014"	"04-15-2014"	"01-01-0001"	"Unknown"
"1442364505"	"9923502023"	"Practice to Deceive"	"Rule, Ann; (Narrator) Anne Twomey"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"04-18-2014"	"04-18-2014"	"01-01-0001"	"Unknown"
"1478953144"	"9923501450"	"Real Manhood: Being the Man God Made You to Be"	"Dollar, Creflo; (Narrator) Vince Bailey"	"New"	"AUDIOBOOKS"	" "	"2"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"04-18-2014"	"05-27-2014"	"05-09-2014"	"Unknown"
"1478927666"	"9923501361"	"Michael Jordan: The Life"	"Lazenby, Roland; (Narrator) Bob Souer"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"04-18-2014"	"08-19-2014"	"08-10-2014"	"Unknown"
"1427239231"	"9923501329"	"Enduring Courage: Ace pilot Eddie Rickenbacker and the Dawn of the Age of Speed"	"Ross, John F.; (Narrator) Edward Herrmann"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"04-18-2014"	"04-18-2014"	"04-28-2014"	"Unknown"
"1442367334"	"9923501299"	"Love Life"	"Lowe, Rob"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"04-18-2014"	"06-07-2014"	"07-16-2014"	"Unknown"
"1622312724"	"992350123X"	"Kicking the Sky"	"De Sa, Anthony; (Narrator) Tomas Marsh"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"04-18-2014"	"04-18-2014"	"01-01-0001"	"Unknown"
"1427239541"	"9923543129"	"Invisible City"	"Dahl, Julia; (Narrator) Andi Arndt"	"New"	"AUDIOBOOKS"	" "	"2"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"04-22-2014"	"07-04-2014"	"05-24-2014"	"Unknown"
"1619696592"	"992354298X"	"A Travel Guide to Life: Transforming Yourself from Head to Soul"	"DeStefano, Anthony"	"New"	"AUDIOBOOKS"	" "	"1"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"04-22-2014"	"05-27-2014"	"08-07-2014"	"Unknown"
"1478982101"	"9923542971"	"Godless"	"Dobson, James; Kurt Bruner; (Narrator) Setaro Clark"	"New"	"AUDIOBOOKS"	" "	"2"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"04-22-2014"	"05-20-2014"	"01-01-0001"	"Unknown"
"1622314409"	"9923562689"	"Conscious Capitalism: Liberating the Heroic Spirit of Business"	"Mackey, John; Raj Sisodia; (Foreword) Bill George; (Narrator) Grover Gardner"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"04-24-2014"	"04-24-2014"	"08-10-2014"	"Unknown"
"1622314433"	"9923562603"	"The Solution Revolution: How Business, Government, and Social Enterprises Are Teaming Up to Solve Society's Toughest Problems"	"Eggers, William; Paul Macmillan; (Narrator) Rick Adamson"	"New"	"AUDIOBOOKS"	" "	"1"	"$16.50"	"$0.00"	"$0.00"	"$0.00"	"04-24-2014"	"08-09-2014"	"06-06-2014"	"Unknown"
"1622313917"	"9923562581"	"My Accidental Jihad: A Love Story"	"Bremer, Krista; (Narrator) Xe Sands"	"New"	"AUDIOBOOKS"	" "	"1"	"$14.95"	"$0.00"	"$0.00"	"$0.00"	"04-24-2014"	"07-04-2014"	"08-10-2014"	"Unknown"
"162231333X"	"9923562476"	"The Art of Secrets"	"Klise, James; (Narrator) Dan Bittner; (Narrator) Denise Ashlynd; (Narrator) Josh Rivedal; (Narrator) Heather Corrigan; (Narrator) Anne Twomey"	"New"	"AUDIOBOOKS"	" "	"1"	"$13.45"	"$0.00"	"$0.00"	"$0.00"	"04-24-2014"	"04-24-2014"	"09-01-2014"	"Unknown"
"142724099X"	"9923562468"	"Border War"	"Dobbs, Lou; James O. Born; (Narrator) Jeff Gurner"	"New"	"AUDIOBOOKS"	" "	"2"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"04-24-2014"	"04-24-2014"	"01-01-0001"	"Unknown"
"0062047108"	"992356245X"	"Wildwood Imperium"	"Meloy, Colin"	"New"	"AUDIOBOOKS"	" "	"2"	"$18.50"	"$0.00"	"$0.00"	"$0.00"	"04-24-2014"	"05-12-2014"	"01-01-0001"	"Unknown"
"1622313410"	"9923564886"	"The Transcriptionist"	"Rowland, Amy; (Narrator) Xe Sands"	"New"	"AUDIOBOOKS"	" "	"2"	"$13.45"	"$0.00"	"$0.00"	"$0.00"	"04-24-2014"	"06-18-2014"	"01-01-0001"	"Unknown"
"1427233381"	"9923586022"	"The Snow Queen"	"Cunningham, Michael; (Narrator) Claire Danes"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"04-26-2014"	"06-21-2014"	"06-05-2014"	"Unknown"
"1442367679"	"9923621510"	"Sky Raiders (Five Kingdoms)"	"Mull, Brandon; (Narrator) Keith Nobbs"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$4.00"	"$4.00"	"$0.00"	"04-30-2014"	"04-30-2014"	"01-01-0001"	"Unknown"
"1442374195"	"9923621480"	"Five, Six, Seven, Nate!"	"Federle, Tim"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"04-30-2014"	"05-28-2014"	"09-05-2014"	"Unknown"
"0804166145"	"9923623084"	"The Corsican Caper"	"Mayle, Peter; (Narrator) Erik Davies"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"04-30-2014"	"06-12-2014"	"07-17-2014"	"Unknown"
"0804192456"	"9923623033"	"Crossfire Trail"	"L'Amour, Louis; (Narrator) Jason Culp"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"04-30-2014"	"06-18-2014"	"06-24-2014"	"Unknown"
"0553397826"	"9923622916"	"The Son"	"Nesbo, Jo; (Narrator) Gildart Jackson"	"New"	"AUDIOBOOKS"	" "	"1"	"$22.50"	"$0.00"	"$0.00"	"$0.00"	"04-30-2014"	"06-12-2014"	"06-18-2014"	"Unknown"
"0553398598"	"9923622886"	"Stirring the Pot: My Recipe for Getting What You Want Out of Life"	"McCarthy, Jenny"	"New"	"AUDIOBOOKS"	" "	"2"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"04-30-2014"	"06-11-2014"	"01-01-0001"	"Unknown"
"0804165890"	"9923622827"	"Ruby"	"Bond, Cynthia"	"New"	"AUDIOBOOKS"	" "	"2"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"04-30-2014"	"06-28-2014"	"05-05-2014"	"Unknown"
"1427243832"	"9923624269"	"The Kraken Project (Wyman Ford)"	"Preston, Douglas; (Narrator) Scott Sowers"	"New"	"AUDIOBOOKS"	" "	"2"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"04-30-2014"	"06-18-2014"	"05-25-2014"	"Unknown"
"1482958570"	"9923636615"	"Thirty Girls"	"Minot, Susan; (Narrator) Robin Miles"	"New"	"AUDIOBOOKS"	" "	"1"	"$14.95"	"$0.00"	"$0.00"	"$0.00"	"05-02-2014"	"05-02-2014"	"01-01-0001"	"Unknown"
"1611762839"	"9923667685"	"The Devil's Workshop (Scotland Yard's Murder Squad)"	"Grecian, Alex; (Narrator) John Curless"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"05-05-2014"	"07-04-2014"	"07-31-2014"	"Unknown"
"161176260X"	"9923667677"	"Field of Prey"	"Sandford, John; (Narrator) Richard Ferrone"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"05-05-2014"	"09-02-2014"	"09-05-2014"	"Unknown"
"1611762782"	"992366760X"	"James Madison: A Life Reconsidered"	"Cheney, Lynne; (Narrator) Eliza Foss"	"New"	"AUDIOBOOKS"	" "	"2"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"05-05-2014"	"09-08-2014"	"08-12-2014"	"Unknown"
"1611762596"	"9923667499"	"Ghost Ship (The Numa Files)"	"Cussler, Clive; Graham Brown; (Narrator) Scott Brick"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"05-05-2014"	"06-21-2014"	"06-14-2014"	"Unknown"
"1596441526"	"992370422X"	"Renovation of the Heart: Putting on the Character of Christ"	"Willard, Dallas"	"New"	"AUDIOBOOKS"	" "	"1"	"$14.50"	"$2.90"	"$2.90"	"$0.00"	"05-09-2014"	"05-09-2014"	"01-01-0001"	"Unknown"
"161120139X"	"9923727734"	"Spycatcher"	"Dunn, Matthew; (Narrator) Rich Orlow"	"New"	"AUDIOBOOKS"	" "	"1"	"$25.00"	"$3.50"	"$3.50"	"$0.00"	"05-12-2014"	"05-12-2014"	"01-01-0001"	"Unknown"
"1596443162"	"992372798X"	"A New Kind of Christian: A Tale of Two Friends on a Spiritual Journey"	"McLaren, Brian"	"New"	"AUDIOBOOKS"	" "	"1"	"$4.00"	"$0.80"	"$0.80"	"$0.00"	"05-12-2014"	"05-12-2014"	"01-01-0001"	"Unknown"
"1427241074"	"9923732746"	"Tom Clancy's Op-Center: Out of the Ashes"	"Couch, Dick; George Galdorisi; (Narrator) Scoptt Sowers"	"New"	"AUDIOBOOKS"	" "	"2"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"05-13-2014"	"07-16-2014"	"06-23-2014"	"Unknown"
"1622314581"	"9923732673"	"True Story: How to Combine Story and Action to Transform Your Business"	"Montague, Ty; (Narrator) Sean Runnette"	"New"	"AUDIOBOOKS"	" "	"1"	"$14.95"	"$0.00"	"$0.00"	"$0.00"	"05-13-2014"	"05-16-2014"	"07-17-2014"	"Unknown"
"1427233640"	"992373255X"	"Resistant"	"Palmer, Michael; (Narrator) Robert Petkoff"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"05-13-2014"	"05-13-2014"	"01-01-0001"	"Unknown"
"1442369507"	"9923744256"	"The Battle for WondLa (The Search for WondLa)"	"DiTerlizzi, Tony; (Narrator) Teri Hatcher"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"05-14-2014"	"06-12-2014"	"05-19-2014"	"Unknown"
"1442370823"	"992374406X"	"Conform: Exposing the Truth About Common Core and Public Education (Control)"	"Beck, Glenn; Kyle Olson; (Narrator) Jeremy Lowell"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"05-14-2014"	"06-12-2014"	"06-12-2014"	"Unknown"
"1427231567"	"9923757641"	"The Fire Witness"	"Kepler, Lars; (Narrator) Mark Bramhall"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"05-16-2014"	"05-31-2014"	"06-11-2014"	"Unknown"
"1622314522"	"9923757412"	"Keeping Up with the Quants: Your Guide to Understanding and Using Analytics"	"Davenport, Tom; Jinho Kim, (Narrator) Alan Sklar"	"New"	"AUDIOBOOKS"	" "	"1"	"$16.50"	"$0.00"	"$0.00"	"$0.00"	"05-16-2014"	"05-16-2014"	"01-01-0001"	"Unknown"
"142723938X"	"9923757358"	"Sixth Grave on the Edge (Charley Davidson)"	"Jones, Darynda; (Narrator) Lorelei King"	"New"	"AUDIOBOOKS"	" "	"2"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"05-16-2014"	"06-28-2014"	"06-16-2014"	"Unknown"
"1442369426"	"992375717X"	"Good Call: Reflections on Faith, Family, and Fowl"	"Robertson, Jase; Mark Sclabach, (Narrator) Missy Robertson"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"05-16-2014"	"06-11-2014"	"08-11-2014"	"Unknown"
"1442367377"	"9923757153"	"Walking on Water"	"Evans, Richard Paul"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"05-16-2014"	"06-12-2014"	"06-07-2014"	"Unknown"
"1611763398"	"9923757110"	"One Nation: What We Can All Do to Save America's Future"	"Carson, Ben; Candy Carson; (Narrator) Prentice Onayemi"	"New"	"AUDIOBOOKS"	" "	"2"	"$14.95"	"$0.00"	"$0.00"	"$0.00"	"05-16-2014"	"09-12-2014"	"09-09-2014"	"Unknown"
"1442370491"	"9923757099"	"Magnificent Vibration"	"Springfield, Rick"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"05-16-2014"	"06-12-2014"	"06-29-2014"	"Unknown"
"1622313380"	"9923757730"	"The One Safe Place"	"Unsworth, Tania; (Narrator) Mark Turetsky"	"New"	"AUDIOBOOKS"	" "	"1"	"$14.95"	"$0.00"	"$0.00"	"$0.00"	"05-16-2014"	"05-16-2014"	"01-01-0001"	"Unknown"
"044900869X"	"9923787931"	"The Smoke at Dawn: A Novel of the Civil War"	"Shaara, Jeff; (Narrator) Paul Michael"	"New"	"AUDIOBOOKS"	" "	"1"	"$22.50"	"$0.00"	"$0.00"	"$0.00"	"05-20-2014"	"06-11-2014"	"06-06-2014"	"Unknown"
"142725138X"	"9923787729"	"Good For You, Great For Me: Finding the Trading Zone and Winning at Win-Win Negotiation"	"Susskind, Lawrence; (Narrator) Sean Runnette"	"New"	"AUDIOBOOKS"	" "	"2"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"05-20-2014"	"05-20-2014"	"01-01-0001"	"Unknown"
"0449009068"	"9923823881"	"The Lincoln Myth (Cotton Malone)"	"Berry, Steve; (Narrator) Scott Brick"	"New"	"AUDIOBOOKS"	" "	"1"	"$25.00"	"$0.00"	"$0.00"	"$0.00"	"05-23-2014"	"06-11-2014"	"06-06-2014"	"Unknown"
"1427244200"	"9923823814"	"That Summer"	"Willig, Lauren; (Narrator) Nicola Barber"	"New"	"AUDIOBOOKS"	" "	"2"	"$22.50"	"$0.00"	"$0.00"	"$0.00"	"05-23-2014"	"08-13-2014"	"07-01-2014"	"Unknown"
"1478952261"	"9923831000"	"The Three"	"Lotz, Sarah; (Narrator) Andrew Wincott; (Narrator) Melanie McHugh"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"05-24-2014"	"05-27-2014"	"08-19-2014"	"Unknown"
"1611130557"	"9923830985"	"Unlucky 13 (Women's Murder Club)"	"Patterson, James; Maxine Paetro; (Narrator) January LaVoy"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"05-24-2014"	"06-11-2014"	"06-16-2014"	"Unknown"
"1478982071"	"9923830977"	"Dangerous Creatures"	"Garcia, Kami; Margaret Stohl; (Narrator) Khristine Hvam; (Narrator) Kevin T. Collins"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"05-24-2014"	"05-27-2014"	"07-22-2014"	"Unknown"
"147897902X"	"9923830969"	"The Closer: My Story"	"Rivera, Mariano; Wayne Coffey; (Narrator) Michael Kay"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"05-24-2014"	"07-20-2014"	"07-22-2014"	"Unknown"
"1611137012"	"992383090X"	"The Directive"	"Quirk, Matthew; (Narrator) Jay Snyder"	"New"	"AUDIOBOOKS"	" "	"2"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"05-24-2014"	"06-18-2014"	"06-14-2014"	"Unknown"
"1478953063"	"992383087X"	"Good Talk, Dad: The Birds and the Bees...and Other Conversations We Forgot to Have"	"Geist, Bill; Willie Geist"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"05-24-2014"	"06-21-2014"	"07-27-2014"	"Unknown"
"1478955368"	"9923842959"	"Fish! A Proven Way to Boost Morale and Improve Results"	"Lundin, Stephen C.; John Christensen; Harry Paul; (Foreword) Ken Blanchard; (Narrator) Kathleen McInerney; (Narrator) Michael Lydon"	"New"	"AUDIOBOOKS"	" "	"1"	"$10.50"	"$0.00"	"$0.00"	"$0.00"	"05-27-2014"	"06-13-2014"	"06-13-2014"	"Unknown"
"1478981989"	"9923858499"	"The Red Road  (Alex Morrow, Book 4)"	"Mina, Denise; (Narrator) Cathleen McCarron"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"05-28-2014"	"05-28-2014"	"01-01-0001"	"Unknown"
"1478981776"	"9923858294"	"Mercy Snow"	"Baker, Tiffany; (Narrator) Christine Lakin"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"05-28-2014"	"05-28-2014"	"01-01-0001"	"Unknown"
"1442357045"	"9923858057"	"We Hold These Truths (Benjamin Pratt and the Keepers of the School)"	"Clements, Andrew; (Narrator) Keith Nobbs"	"New"	"AUDIOBOOKS"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"05-28-2014"	"05-28-2014"	"01-01-0001"	"Unknown"
"1607885247"	"9923857956"	"The Matchmaker"	"Hilderbrand, Elin; (Narrator) Erin Bennett"	"New"	"AUDIOBOOKS"	" "	"2"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"05-28-2014"	"07-04-2014"	"06-21-2014"	"Unknown"
"1478954124"	"9923885941"	"How to Seize a Dragon's Jewel (How to Train Your Dragon, Book #10)"	"Cowell, Cressida; (Narrator) David Tennant"	"New"	"AUDIOBOOKS"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"05-31-2014"	"05-31-2014"	"01-01-0001"	"Unknown"
"1478900342"	"9923885917"	"Invisible"	"Patterson, James; David Ellis; (Narrator) January LaVoy; (Narrator) Kevin T. Collins"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"05-31-2014"	"08-19-2014"	"08-20-2014"	"Unknown"
"1478953128"	"9923885844"	"The Farm"	"Smith, Tom Rob; (Narrator) James Langton; (Narrator) Suzanne Toren"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"05-31-2014"	"06-24-2014"	"08-12-2014"	"Unknown"
"1478979542"	"9923885801"	"Robert Ludlum's The Bourne Ascendancy"	"Van Lustbader, Eric; (Narrator) Holter Graham"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"05-31-2014"	"07-20-2014"	"07-30-2014"	"Unknown"
"0062321986"	"9923885771"	"The Tomb of Shadows (Seven Wonders, Book 3)"	"Lerangis, Peter; (Narrator) Johnathan McClain"	"New"	"AUDIOBOOKS"	" "	"1"	"$13.00"	"$0.00"	"$0.00"	"$0.00"	"05-31-2014"	"05-31-2014"	"01-01-0001"	"Unknown"
"1478977299"	"9923885690"	"Go Wild: Free Your Body and Mind from the Afflictions of Civilization"	"Ratey, John J.; Richard Manning; (Foreword) David Perlmutter; (Narrator) Dan Woren"	"New"	"AUDIOBOOKS"	" "	"2"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"05-31-2014"	"07-02-2014"	"06-23-2014"	"Unknown"
"1478954019"	"992388550X"	"How to Steal a Dragon's Sword (How to Train Your Dragon, Book #9)"	"Cowell, Cressida; (Narrator) David Tennant"	"New"	"AUDIOBOOKS"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"05-31-2014"	"05-31-2014"	"01-01-0001"	"Unknown"
"0804121486"	"9923888975"	"Divided (Dualed Sequel)"	"Chapman, Elsie; (Narrator) Alicyn Packard"	"New"	"AUDIOBOOKS"	" "	"1"	"$25.00"	"$0.00"	"$0.00"	"$0.00"	"05-31-2014"	"07-01-2014"	"08-02-2014"	"Unknown"
"0804121753"	"9923888894"	"The Strange Maid (United States of Asgard, Book 2)"	"Gratton, Tessa; (Narrator) Cynthia Holloway"	"New"	"AUDIOBOOKS"	" "	"1"	"$25.00"	"$0.00"	"$0.00"	"$0.00"	"05-31-2014"	"06-18-2014"	"06-27-2014"	"Unknown"
"1427241112"	"9923916081"	"The Last Days of Jesus: His Life and Times"	"O'Reilly, Bill; (Narrator) Edward Herrmann"	"New"	"AUDIOBOOKS"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"06-04-2014"	"06-04-2014"	"01-01-0001"	"Unknown"
"0804167303"	"9923915905"	"The Hangman's Revolution (W.A.R.P., Book 2)"	"Colfer, Eoin; (Narrator) Maxwell Caulfield"	"New"	"AUDIOBOOKS"	" "	"1"	"$25.00"	"$0.00"	"$0.00"	"$0.00"	"06-04-2014"	"06-04-2014"	"01-01-0001"	"Unknown"
"080412132X"	"9923949621"	"The Here and Now"	"Brashares, Ann; (Narrator) Emily Rankin"	"New"	"AUDIOBOOKS"	" "	"1"	"$25.00"	"$0.00"	"$0.00"	"$0.00"	"06-07-2014"	"06-07-2014"	"01-01-0001"	"Unknown"
"0804190437"	"9923949540"	"The Painter"	"Heller, Peter; (Narrator) Mark Deakins"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"06-07-2014"	"06-12-2014"	"07-03-2014"	"Unknown"
"1482966654"	"992395000X"	"Double, Double (Ellery Queen Mysteries)"	"Queen, Ellery; (Narrator) Mark Peckham"	"New"	"AUDIOBOOKS"	" "	"3"	"$14.95"	"$0.00"	"$0.00"	"$0.00"	"06-07-2014"	"09-04-2014"	"08-12-2014"	"Unknown"
